LSOA01CD,LA CODE,LA NAME,GOR CODE,GOR NAME,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived)
E01002854,00AW,Kensington and Chelsea,H,London,43.95033,3450
E01002855,00AW,Kensington and Chelsea,H,London,53.01801,1685
E01002856,00AW,Kensington and Chelsea,H,London,45.69706,3072
E01002857,00AW,Kensington and Chelsea,H,London,46.351,2911
E01002858,00AW,Kensington and Chelsea,H,London,20.99471,13247
E01002859,00AW,Kensington and Chelsea,H,London,11.23187,22441
E01002860,00AW,Kensington and Chelsea,H,London,9.110595,25207
E01002861,00AW,Kensington and Chelsea,H,London,15.56589,17734
E01002862,00AW,Kensington and Chelsea,H,London,22.52075,12199
E01002863,00AW,Kensington and Chelsea,H,London,10.79396,22971
E01002864,00AW,Kensington and Chelsea,H,London,12.29056,21192
E01002865,00AW,Kensington and Chelsea,H,London,10.09121,23897
E01002866,00AW,Kensington and Chelsea,H,London,26.93764,9647
E01002867,00AW,Kensington and Chelsea,H,London,29.055,8626
E01002868,00AW,Kensington and Chelsea,H,London,9.499839,24686
E01002869,00AW,Kensington and Chelsea,H,London,20.17015,13867
E01002870,00AW,Kensington and Chelsea,H,London,46.34034,2913
E01002871,00AW,Kensington and Chelsea,H,London,11.84447,21713
E01002872,00AW,Kensington and Chelsea,H,London,29.91716,8232
E01002873,00AW,Kensington and Chelsea,H,London,18.94106,14807
E01002874,00AW,Kensington and Chelsea,H,London,25.07634,10633
E01002875,00AW,Kensington and Chelsea,H,London,16.17245,17204
E01002876,00AW,Kensington and Chelsea,H,London,26.24576,10019
E01002877,00AW,Kensington and Chelsea,H,London,46.94697,2784
E01002878,00AW,Kensington and Chelsea,H,London,41.37869,4156
E01002879,00AW,Kensington and Chelsea,H,London,50.15757,2151
E01002880,00AW,Kensington and Chelsea,H,London,42.48504,3839
E01002881,00AW,Kensington and Chelsea,H,London,36.2242,5790
E01002882,00AW,Kensington and Chelsea,H,London,21.86451,12620
E01002883,00AW,Kensington and Chelsea,H,London,13.7197,19571
E01002884,00AW,Kensington and Chelsea,H,London,23.49409,11587
E01002885,00AW,Kensington and Chelsea,H,London,20.87779,13335
E01002886,00AW,Kensington and Chelsea,H,London,13.52206,19776
E01002887,00AW,Kensington and Chelsea,H,London,14.45802,18755
E01002888,00AW,Kensington and Chelsea,H,London,14.07802,19151
E01002889,00AW,Kensington and Chelsea,H,London,11.49412,22133
E01002890,00AW,Kensington and Chelsea,H,London,8.457553,26022
E01002891,00AW,Kensington and Chelsea,H,London,11.19394,22475
E01002892,00AW,Kensington and Chelsea,H,London,12.21716,21279
E01002893,00AW,Kensington and Chelsea,H,London,28.53544,8882
E01002894,00AW,Kensington and Chelsea,H,London,35.98478,5873
E01002895,00AW,Kensington and Chelsea,H,London,10.05366,23956
E01002896,00AW,Kensington and Chelsea,H,London,12.81772,20590
E01002897,00AW,Kensington and Chelsea,H,London,24.19939,11158
E01002898,00AW,Kensington and Chelsea,H,London,12.45124,20995
E01002899,00AW,Kensington and Chelsea,H,London,22.90255,11957
E01002900,00AW,Kensington and Chelsea,H,London,10.95501,22785
E01002901,00AW,Kensington and Chelsea,H,London,15.41502,17873
E01002902,00AW,Kensington and Chelsea,H,London,13.10882,20271
E01002903,00AW,Kensington and Chelsea,H,London,9.487123,24698
E01002904,00AW,Kensington and Chelsea,H,London,40.90849,4288
E01002905,00AW,Kensington and Chelsea,H,London,48.33489,2512
E01002906,00AW,Kensington and Chelsea,H,London,38.16691,5125
E01002907,00AW,Kensington and Chelsea,H,London,40.52069,4421
E01002908,00AW,Kensington and Chelsea,H,London,27.44443,9397
E01002909,00AW,Kensington and Chelsea,H,London,44.85889,3255
E01002910,00AW,Kensington and Chelsea,H,London,15.17154,18095
E01002911,00AW,Kensington and Chelsea,H,London,10.49154,23385
E01002912,00AW,Kensington and Chelsea,H,London,16.40755,17000
E01002913,00AW,Kensington and Chelsea,H,London,20.56205,13570
E01002914,00AW,Kensington and Chelsea,H,London,10.0794,23913
E01002915,00AX,Kingston upon Thames,H,London,10.44525,23457
E01002916,00AX,Kingston upon Thames,H,London,5.445239,29605
E01002917,00AX,Kingston upon Thames,H,London,3.918095,31105
E01002918,00AX,Kingston upon Thames,H,London,11.86089,21694
E01002919,00AX,Kingston upon Thames,H,London,16.29531,17091
E01002920,00AX,Kingston upon Thames,H,London,4.538063,30505
E01002921,00AX,Kingston upon Thames,H,London,14.55506,18662
E01002922,00AX,Kingston upon Thames,H,London,7.785901,26854
E01002923,00AX,Kingston upon Thames,H,London,29.22514,8537
E01002924,00AX,Kingston upon Thames,H,London,3.110192,31751
E01002925,00AX,Kingston upon Thames,H,London,10.95618,22782
E01002926,00AX,Kingston upon Thames,H,London,6.179823,28798
E01002927,00AX,Kingston upon Thames,H,London,11.63996,21968
E01002928,00AX,Kingston upon Thames,H,London,10.71489,23088
E01002929,00AX,Kingston upon Thames,H,London,6.234252,28730
E01002930,00AX,Kingston upon Thames,H,London,10.51189,23348
E01002931,00AX,Kingston upon Thames,H,London,7.977539,26626
E01002932,00AX,Kingston upon Thames,H,London,21.60432,12807
E01002933,00AX,Kingston upon Thames,H,London,23.84474,11367
E01002934,00AX,Kingston upon Thames,H,London,5.758642,29256
E01002935,00AX,Kingston upon Thames,H,London,9.785948,24310
E01002936,00AX,Kingston upon Thames,H,London,11.08135,22618
E01002937,00AX,Kingston upon Thames,H,London,7.712978,26946
E01002938,00AX,Kingston upon Thames,H,London,7.036673,27769
E01002939,00AX,Kingston upon Thames,H,London,13.66438,19611
E01002940,00AX,Kingston upon Thames,H,London,16.85734,16606
E01002941,00AX,Kingston upon Thames,H,London,10.68763,23114
E01002942,00AX,Kingston upon Thames,H,London,8.679102,25755
E01002943,00AX,Kingston upon Thames,H,London,17.19415,16286
E01002944,00AX,Kingston upon Thames,H,London,11.32925,22316
E01002945,00AX,Kingston upon Thames,H,London,10.84795,22904
E01002946,00AX,Kingston upon Thames,H,London,9.393468,24824
E01002947,00AX,Kingston upon Thames,H,London,6.000187,28989
E01002948,00AX,Kingston upon Thames,H,London,14.79739,18438
E01002949,00AX,Kingston upon Thames,H,London,5.550366,29483
E01002950,00AX,Kingston upon Thames,H,London,19.78627,14138
E01002951,00AX,Kingston upon Thames,H,London,5.189283,29847
E01002952,00AX,Kingston upon Thames,H,London,6.470054,28446
E01002953,00AX,Kingston upon Thames,H,London,9.208453,25071
E01002954,00AX,Kingston upon Thames,H,London,8.603576,25837
E01002955,00AX,Kingston upon Thames,H,London,12.66314,20770
E01002956,00AX,Kingston upon Thames,H,London,9.631809,24512
E01002957,00AX,Kingston upon Thames,H,London,20.27868,13785
E01002958,00AX,Kingston upon Thames,H,London,6.894443,27948
E01002959,00AX,Kingston upon Thames,H,London,4.17407,30887
E01002960,00AX,Kingston upon Thames,H,London,6.564212,28345
E01002961,00AX,Kingston upon Thames,H,London,4.854746,30198
E01002962,00AX,Kingston upon Thames,H,London,15.06801,18188
E01002963,00AX,Kingston upon Thames,H,London,9.323227,24927
E01002964,00AX,Kingston upon Thames,H,London,28.81563,8745
E01002965,00AX,Kingston upon Thames,H,London,12.80679,20612
E01002966,00AX,Kingston upon Thames,H,London,11.67393,21925
E01002967,00AX,Kingston upon Thames,H,London,8.737645,25676
E01002968,00AX,Kingston upon Thames,H,London,14.03239,19198
E01002969,00AX,Kingston upon Thames,H,London,38.20982,5115
E01002970,00AX,Kingston upon Thames,H,London,21.35442,12987
E01002971,00AX,Kingston upon Thames,H,London,11.5406,22084
E01002972,00AX,Kingston upon Thames,H,London,16.84021,16623
E01002973,00AX,Kingston upon Thames,H,London,23.28708,11729
E01002974,00AX,Kingston upon Thames,H,London,16.91876,16541
E01002975,00AX,Kingston upon Thames,H,London,11.5526,22069
E01002976,00AX,Kingston upon Thames,H,London,8.965902,25383
E01002977,00AX,Kingston upon Thames,H,London,21.09204,13189
E01002978,00AX,Kingston upon Thames,H,London,5.519644,29513
E01002979,00AX,Kingston upon Thames,H,London,8.547626,25905
E01002980,00AX,Kingston upon Thames,H,London,7.431968,27274
E01002981,00AX,Kingston upon Thames,H,London,10.0649,23931
E01002982,00AX,Kingston upon Thames,H,London,11.20654,22462
E01002983,00AX,Kingston upon Thames,H,London,6.960783,27871
E01002984,00AX,Kingston upon Thames,H,London,14.04417,19188
E01002985,00AX,Kingston upon Thames,H,London,12.11599,21403
E01002986,00AX,Kingston upon Thames,H,London,13.61084,19668
E01002987,00AX,Kingston upon Thames,H,London,20.44787,13657
E01002988,00AX,Kingston upon Thames,H,London,7.4564,27244
E01002989,00AX,Kingston upon Thames,H,London,9.793167,24304
E01002990,00AX,Kingston upon Thames,H,London,12.23703,21254
E01002991,00AX,Kingston upon Thames,H,London,10.72297,23074
E01002992,00AX,Kingston upon Thames,H,London,10.72265,23075
E01002993,00AX,Kingston upon Thames,H,London,9.530411,24647
E01002994,00AX,Kingston upon Thames,H,London,8.37408,26136
E01002995,00AX,Kingston upon Thames,H,London,6.879547,27971
E01002996,00AX,Kingston upon Thames,H,London,8.910454,25446
E01002997,00AX,Kingston upon Thames,H,London,9.818011,24259
E01002998,00AX,Kingston upon Thames,H,London,14.55045,18663
E01002999,00AX,Kingston upon Thames,H,London,14.9915,18255
E01003000,00AX,Kingston upon Thames,H,London,15.8621,17468
E01003001,00AX,Kingston upon Thames,H,London,9.864602,24203
E01003002,00AX,Kingston upon Thames,H,London,16.93453,16526
E01003003,00AX,Kingston upon Thames,H,London,10.8735,22869
E01003004,00AX,Kingston upon Thames,H,London,11.68696,21913
E01003005,00AX,Kingston upon Thames,H,London,8.754625,25651
E01003006,00AX,Kingston upon Thames,H,London,7.056143,27742
E01003007,00AX,Kingston upon Thames,H,London,7.498862,27191
E01003008,00AX,Kingston upon Thames,H,London,3.638891,31330
E01003009,00AX,Kingston upon Thames,H,London,11.50545,22119
E01003010,00AX,Kingston upon Thames,H,London,4.818305,30236
E01003011,00AX,Kingston upon Thames,H,London,7.256444,27476
E01003012,00AY,Lambeth,H,London,33.21629,6844
E01003013,00AY,Lambeth,H,London,11.60865,22002
E01003014,00AY,Lambeth,H,London,36.04995,5853
E01003015,00AY,Lambeth,H,London,36.57035,5660
E01003016,00AY,Lambeth,H,London,22.37008,12305
E01003017,00AY,Lambeth,H,London,32.72623,7036
E01003018,00AY,Lambeth,H,London,28.30732,8966
E01003019,00AY,Lambeth,H,London,22.09974,12485
E01003020,00AY,Lambeth,H,London,30.6601,7908
E01003021,00AY,Lambeth,H,London,51.20315,1969
E01003022,00AY,Lambeth,H,London,24.53805,10947
E01003023,00AY,Lambeth,H,London,29.4361,8450
E01003024,00AY,Lambeth,H,London,38.12311,5138
E01003025,00AY,Lambeth,H,London,33.22365,6840
E01003026,00AY,Lambeth,H,London,24.15171,11184
E01003027,00AY,Lambeth,H,London,14.28806,18906
E01003028,00AY,Lambeth,H,London,23.81103,11395
E01003029,00AY,Lambeth,H,London,25.76485,10261
E01003030,00AY,Lambeth,H,London,21.20195,13102
E01003031,00AY,Lambeth,H,London,30.14786,8133
E01003032,00AY,Lambeth,H,London,31.59649,7527
E01003033,00AY,Lambeth,H,London,17.86786,15711
E01003034,00AY,Lambeth,H,London,25.26452,10517
E01003035,00AY,Lambeth,H,London,27.83809,9215
E01003036,00AY,Lambeth,H,London,28.82291,8742
E01003037,00AY,Lambeth,H,London,42.77023,3766
E01003038,00AY,Lambeth,H,London,19.12946,14653
E01003039,00AY,Lambeth,H,London,18.45597,15216
E01003040,00AY,Lambeth,H,London,22.41705,12268
E01003041,00AY,Lambeth,H,London,41.88425,4004
E01003042,00AY,Lambeth,H,London,39.71275,4648
E01003043,00AY,Lambeth,H,London,29.47314,8429
E01003044,00AY,Lambeth,H,London,27.99206,9131
E01003045,00AY,Lambeth,H,London,53.17776,1665
E01003046,00AY,Lambeth,H,London,39.33175,4770
E01003047,00AY,Lambeth,H,London,44.32396,3376
E01003048,00AY,Lambeth,H,London,43.84477,3475
E01003049,00AY,Lambeth,H,London,37.76042,5260
E01003050,00AY,Lambeth,H,London,41.87695,4008
E01003051,00AY,Lambeth,H,London,46.53593,2867
E01003052,00AY,Lambeth,H,London,53.04454,1684
E01003053,00AY,Lambeth,H,London,24.11578,11205
E01003054,00AY,Lambeth,H,London,21.97594,12558
E01003055,00AY,Lambeth,H,London,39.80609,4623
E01003056,00AY,Lambeth,H,London,26.30344,9986
E01003057,00AY,Lambeth,H,London,38.63981,4978
E01003058,00AY,Lambeth,H,London,23.47001,11606
E01003059,00AY,Lambeth,H,London,34.87236,6266
E01003060,00AY,Lambeth,H,London,39.44708,4729
E01003061,00AY,Lambeth,H,London,39.4804,4716
E01003062,00AY,Lambeth,H,London,27.09449,9585
E01003063,00AY,Lambeth,H,London,38.41898,5043
E01003064,00AY,Lambeth,H,London,14.49828,18715
E01003065,00AY,Lambeth,H,London,38.87306,4906
E01003066,00AY,Lambeth,H,London,36.22042,5792
E01003067,00AY,Lambeth,H,London,18.64113,15064
E01003068,00AY,Lambeth,H,London,34.18165,6489
E01003069,00AY,Lambeth,H,London,36.11032,5834
E01003070,00AY,Lambeth,H,London,38.5289,5013
E01003071,00AY,Lambeth,H,London,30.45706,7999
E01003072,00AY,Lambeth,H,London,21.04067,13216
E01003073,00AY,Lambeth,H,London,34.96168,6229
E01003074,00AY,Lambeth,H,London,36.30003,5769
E01003075,00AY,Lambeth,H,London,43.38849,3611
E01003076,00AY,Lambeth,H,London,26.25202,10012
E01003077,00AY,Lambeth,H,London,29.12146,8590
E01003078,00AY,Lambeth,H,London,16.64124,16795
E01003079,00AY,Lambeth,H,London,38.09897,5148
E01003080,00AY,Lambeth,H,London,21.10327,13178
E01003081,00AY,Lambeth,H,London,35.35146,6096
E01003082,00AY,Lambeth,H,London,35.72319,5966
E01003083,00AY,Lambeth,H,London,22.74305,12056
E01003084,00AY,Lambeth,H,London,24.3845,11043
E01003085,00AY,Lambeth,H,London,22.68028,12102
E01003086,00AY,Lambeth,H,London,40.82539,4318
E01003087,00AY,Lambeth,H,London,54.212,1520
E01003088,00AY,Lambeth,H,London,36.78143,5586
E01003089,00AY,Lambeth,H,London,34.1386,6506
E01003090,00AY,Lambeth,H,London,32.07894,7309
E01003091,00AY,Lambeth,H,London,28.24892,8996
E01003092,00AY,Lambeth,H,London,37.97028,5186
E01003093,00AY,Lambeth,H,London,39.54608,4696
E01003094,00AY,Lambeth,H,London,27.9353,9157
E01003095,00AY,Lambeth,H,London,27.06537,9595
E01003096,00AY,Lambeth,H,London,26.1828,10055
E01003097,00AY,Lambeth,H,London,36.21908,5793
E01003098,00AY,Lambeth,H,London,29.92439,8228
E01003099,00AY,Lambeth,H,London,33.56299,6719
E01003100,00AY,Lambeth,H,London,22.39427,12287
E01003101,00AY,Lambeth,H,London,33.23676,6831
E01003102,00AY,Lambeth,H,London,29.82016,8268
E01003103,00AY,Lambeth,H,London,35.14418,6167
E01003104,00AY,Lambeth,H,London,25.23575,10532
E01003105,00AY,Lambeth,H,London,38.92642,4892
E01003106,00AY,Lambeth,H,London,28.62373,8837
E01003107,00AY,Lambeth,H,London,21.83352,12645
E01003108,00AY,Lambeth,H,London,32.25566,7238
E01003109,00AY,Lambeth,H,London,38.10496,5143
E01003110,00AY,Lambeth,H,London,26.22743,10032
E01003111,00AY,Lambeth,H,London,43.61205,3545
E01003112,00AY,Lambeth,H,London,37.42947,5365
E01003113,00AY,Lambeth,H,London,34.18784,6488
E01003114,00AY,Lambeth,H,London,27.59694,9322
E01003115,00AY,Lambeth,H,London,31.65149,7490
E01003116,00AY,Lambeth,H,London,23.90261,11341
E01003117,00AY,Lambeth,H,London,32.12461,7289
E01003118,00AY,Lambeth,H,London,30.42815,8017
E01003119,00AY,Lambeth,H,London,34.45916,6404
E01003120,00AY,Lambeth,H,London,46.98568,2773
E01003121,00AY,Lambeth,H,London,36.3891,5745
E01003122,00AY,Lambeth,H,London,27.96217,9143
E01003123,00AY,Lambeth,H,London,25.05273,10647
E01003124,00AY,Lambeth,H,London,30.74014,7874
E01003125,00AY,Lambeth,H,London,43.4631,3583
E01003126,00AY,Lambeth,H,London,32.65929,7064
E01003127,00AY,Lambeth,H,London,28.95866,8673
E01003128,00AY,Lambeth,H,London,36.53893,5676
E01003129,00AY,Lambeth,H,London,26.60211,9839
E01003130,00AY,Lambeth,H,London,23.70453,11467
E01003131,00AY,Lambeth,H,London,25.24445,10525
E01003132,00AY,Lambeth,H,London,31.02035,7744
E01003133,00AY,Lambeth,H,London,29.6705,8336
E01003134,00AY,Lambeth,H,London,25.82318,10226
E01003135,00AY,Lambeth,H,London,37.71824,5281
E01003136,00AY,Lambeth,H,London,28.97873,8662
E01003137,00AY,Lambeth,H,London,31.97055,7358
E01003138,00AY,Lambeth,H,London,15.1712,18097
E01003139,00AY,Lambeth,H,London,23.26276,11743
E01003140,00AY,Lambeth,H,London,20.33086,13748
E01003141,00AY,Lambeth,H,London,27.8322,9220
E01003142,00AY,Lambeth,H,London,25.79626,10239
E01003143,00AY,Lambeth,H,London,32.62413,7077
E01003144,00AY,Lambeth,H,London,22.6561,12117
E01003145,00AY,Lambeth,H,London,32.19645,7264
E01003146,00AY,Lambeth,H,London,30.02024,8187
E01003147,00AY,Lambeth,H,London,27.83737,9216
E01003148,00AY,Lambeth,H,London,25.32882,10484
E01003149,00AY,Lambeth,H,London,18.65761,15050
E01003150,00AY,Lambeth,H,London,39.74566,4641
E01003151,00AY,Lambeth,H,London,42.40205,3861
E01003152,00AY,Lambeth,H,London,21.43192,12925
E01003153,00AY,Lambeth,H,London,22.47703,12222
E01003154,00AY,Lambeth,H,London,32.50069,7136
E01003155,00AY,Lambeth,H,London,23.33831,11694
E01003156,00AY,Lambeth,H,London,22.63483,12130
E01003157,00AY,Lambeth,H,London,18.38438,15267
E01003158,00AY,Lambeth,H,London,12.93093,20477
E01003159,00AY,Lambeth,H,London,33.78017,6625
E01003160,00AY,Lambeth,H,London,36.77104,5591
E01003161,00AY,Lambeth,H,London,20.89653,13314
E01003162,00AY,Lambeth,H,London,43.04051,3686
E01003163,00AY,Lambeth,H,London,25.68696,10302
E01003164,00AY,Lambeth,H,London,31.18162,7678
E01003165,00AY,Lambeth,H,London,24.69814,10849
E01003166,00AY,Lambeth,H,London,28.40138,8930
E01003167,00AY,Lambeth,H,London,16.73929,16702
E01003168,00AY,Lambeth,H,London,32.38437,7179
E01003169,00AY,Lambeth,H,London,27.06124,9596
E01003170,00AY,Lambeth,H,London,13.7312,19563
E01003171,00AY,Lambeth,H,London,31.1114,7707
E01003172,00AY,Lambeth,H,London,34.91665,6247
E01003173,00AY,Lambeth,H,London,19.91307,14061
E01003174,00AY,Lambeth,H,London,45.84677,3030
E01003175,00AY,Lambeth,H,London,37.79243,5248
E01003176,00AY,Lambeth,H,London,43.04723,3684
E01003177,00AY,Lambeth,H,London,30.49794,7976
E01003178,00AY,Lambeth,H,London,32.1601,7276
E01003179,00AY,Lambeth,H,London,37.33821,5401
E01003180,00AY,Lambeth,H,London,32.02514,7336
E01003181,00AY,Lambeth,H,London,39.56796,4687
E01003182,00AY,Lambeth,H,London,34.32371,6443
E01003183,00AY,Lambeth,H,London,41.4739,4125
E01003184,00AY,Lambeth,H,London,42.52415,3825
E01003185,00AY,Lambeth,H,London,31.5955,7528
E01003186,00AY,Lambeth,H,London,27.9191,9169
E01003187,00AY,Lambeth,H,London,45.96951,3005
E01003188,00AY,Lambeth,H,London,41.40436,4150
E01003189,00AZ,Lewisham,H,London,37.70334,5287
E01003190,00AZ,Lewisham,H,London,42.34233,3877
E01003191,00AZ,Lewisham,H,London,37.88208,5219
E01003192,00AZ,Lewisham,H,London,53.2581,1658
E01003193,00AZ,Lewisham,H,London,34.28893,6453
E01003194,00AZ,Lewisham,H,London,36.39942,5737
E01003195,00AZ,Lewisham,H,London,20.47078,13643
E01003196,00AZ,Lewisham,H,London,36.57738,5657
E01003197,00AZ,Lewisham,H,London,37.82603,5239
E01003198,00AZ,Lewisham,H,London,24.87142,10742
E01003199,00AZ,Lewisham,H,London,22.47153,12233
E01003200,00AZ,Lewisham,H,London,21.6659,12763
E01003201,00AZ,Lewisham,H,London,36.72942,5605
E01003202,00AZ,Lewisham,H,London,13.478,19822
E01003203,00AZ,Lewisham,H,London,32.08174,7304
E01003204,00AZ,Lewisham,H,London,25.51237,10384
E01003205,00AZ,Lewisham,H,London,39.46794,4721
E01003206,00AZ,Lewisham,H,London,21.48728,12888
E01003207,00AZ,Lewisham,H,London,35.18523,6154
E01003208,00AZ,Lewisham,H,London,26.66955,9798
E01003209,00AZ,Lewisham,H,London,33.21975,6842
E01003210,00AZ,Lewisham,H,London,31.18278,7677
E01003211,00AZ,Lewisham,H,London,28.71119,8788
E01003212,00AZ,Lewisham,H,London,31.33597,7621
E01003213,00AZ,Lewisham,H,London,31.87661,7396
E01003214,00AZ,Lewisham,H,London,35.25317,6127
E01003215,00AZ,Lewisham,H,London,27.82672,9222
E01003216,00AZ,Lewisham,H,London,27.68532,9285
E01003217,00AZ,Lewisham,H,London,20.08724,13933
E01003218,00AZ,Lewisham,H,London,17.8779,15700
E01003219,00AZ,Lewisham,H,London,17.54901,15977
E01003220,00AZ,Lewisham,H,London,30.58012,7941
E01003221,00AZ,Lewisham,H,London,27.76611,9250
E01003222,00AZ,Lewisham,H,London,21.69864,12739
E01003223,00AZ,Lewisham,H,London,18.30624,15331
E01003224,00AZ,Lewisham,H,London,23.50623,11580
E01003225,00AZ,Lewisham,H,London,15.86624,17463
E01003226,00AZ,Lewisham,H,London,22.90677,11952
E01003227,00AZ,Lewisham,H,London,20.59992,13545
